subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
НАУШНИКИ,Sony LinksBuds S WF-LS900,https://kdmarket.ru/catalog/sound/sony_linksbuds_s_wf_ls900__black,https://kdmarket.ru/upload/iblock/3e2/3e27c418cc1b9eccde7bb9af8a20043f.PNG,11 990 ₽,.sound_img_preview/3e27c418cc1b9eccde7bb9af8a20043f.PNG
НАУШНИКИ,OnePlus Buds Pro 2,https://kdmarket.ru/catalog/sound/oneplus_buds_pro_2__black,https://kdmarket.ru/upload/iblock/495/49599da20a11ddb21682dd2a9f0a415f.JPG,13 990 ₽,.sound_img_preview/49599da20a11ddb21682dd2a9f0a415f.JPG
НАУШНИКИ,Xiaomi Mi ANC Type-C In-Ear Earphones,https://kdmarket.ru/catalog/sound/xiaomi_mi_anc_type_c_in_ear_earphones__white,https://kdmarket.ru/upload/iblock/bd4/bd40cb664189c889ce4924d75c40bc1f.jpg,2 790 ₽,.sound_img_preview/bd40cb664189c889ce4924d75c40bc1f.jpg
НАУШНИКИ,Samsung EO-IG930 Level In ANC,https://kdmarket.ru/catalog/sound/samsung_eo_ig930_level_in_anc__white,https://kdmarket.ru/upload/iblock/562/562add8614403a5abf4f1da52fd1541b.png,2 490 ₽,.sound_img_preview/562add8614403a5abf4f1da52fd1541b.png
НАУШНИКИ,Apple AirPods Pro MagSafe,https://kdmarket.ru/catalog/sound/apple_airpods_pro_magsafe__white,https://kdmarket.ru/upload/iblock/c8c/c8cb1c99239594d7f577e16728c8b120.jpg,18 990 ₽,.sound_img_preview/c8cb1c99239594d7f577e16728c8b120.jpg
НАУШНИКИ,Sony WH-1000XM4,https://kdmarket.ru/catalog/sound/sony_wh_1000xm4__blue,https://kdmarket.ru/upload/iblock/890/8902ff24aafa62785965fabec32a1a59.PNG,29 990 ₽,.sound_img_preview/8902ff24aafa62785965fabec32a1a59.PNG
НАУШНИКИ,Sony WH-1000XM5,https://kdmarket.ru/catalog/sound/sony_wh_1000xm5__black,https://kdmarket.ru/upload/iblock/f4a/f4a00a75f1c354c4e0090265a52bdcea.PNG,36 990 ₽,.sound_img_preview/f4a00a75f1c354c4e0090265a52bdcea.PNG
НАУШНИКИ,Bose QuietComfort 45,https://kdmarket.ru/catalog/sound/bose_quietcomfort_45__white,https://kdmarket.ru/upload/iblock/620/620883f0f960c195c3f61bedf2f8b865.JPG,21 990 ₽,.sound_img_preview/620883f0f960c195c3f61bedf2f8b865.JPG
НАУШНИКИ,Google Pixel Buds Pro,https://kdmarket.ru/catalog/sound/google_pixel_buds_pro__coral,https://kdmarket.ru/upload/iblock/f23/f232a8cc73bf620bb3c080ff0e6d3b87.JPG,18 490 ₽,.sound_img_preview/f232a8cc73bf620bb3c080ff0e6d3b87.JPG
НАУШНИКИ,Xiaomi Redmi Buds 3 Lite,https://kdmarket.ru/catalog/sound/xiaomi_redmi_buds_3_lite__white,https://kdmarket.ru/upload/iblock/bee/bee3fff544b1de067aec82f483295b18.JPG,1 990 ₽,.sound_img_preview/bee3fff544b1de067aec82f483295b18.JPG
НАУШНИКИ,Xiaomi Buds 3T Pro,https://kdmarket.ru/catalog/sound/xiaomi_buds_3t_pro__white,https://kdmarket.ru/upload/iblock/439/4393a0cc224a8325d4a292b18e624e45.jpg,9 990 ₽,.sound_img_preview/4393a0cc224a8325d4a292b18e624e45.jpg
НАУШНИКИ,Xiaomi Buds 3,https://kdmarket.ru/catalog/sound/xiaomi_buds_3__black,https://kdmarket.ru/upload/iblock/54a/54a97f1a6c6f59526950d59f5669b42f.JPG,6 490 ₽,.sound_img_preview/54a97f1a6c6f59526950d59f5669b42f.JPG
НАУШНИКИ,Xiaomi Mi True Wireless Earphones 2S,https://kdmarket.ru/catalog/sound/xiaomi_mi_true_wireless_earphones_2s__white,https://kdmarket.ru/upload/iblock/d97/d97a76b9365cc1f6053c290c6b27f90b.jpg,4 990 ₽,.sound_img_preview/d97a76b9365cc1f6053c290c6b27f90b.jpg
НАУШНИКИ,Xiaomi Redmi Buds 3,https://kdmarket.ru/catalog/sound/xiaomi_redmi_buds_3__white,https://kdmarket.ru/upload/iblock/26e/26e60fb2cec9a52233ddb149dc2838e8.png,2 990 ₽,.sound_img_preview/26e60fb2cec9a52233ddb149dc2838e8.png
НАУШНИКИ,Xiaomi Redmi Buds 3 Pro ,https://kdmarket.ru/catalog/sound/xiaomi_redmi_buds_3_pro___grey,https://kdmarket.ru/upload/iblock/727/7273836e82577fa1859a6a87a165dd37.jpg,3 990 ₽,.sound_img_preview/7273836e82577fa1859a6a87a165dd37.jpg
НАУШНИКИ,Xiaomi Mi True Wireless Earphones 2 Pro,https://kdmarket.ru/catalog/sound/xiaomi_mi_true_wireless_earphones_2_pro__black,https://kdmarket.ru/upload/iblock/cce/cce06aec2e5646980233e2ebbce11d26.jpg,6 490 ₽,.sound_img_preview/cce06aec2e5646980233e2ebbce11d26.jpg
НАУШНИКИ,Xiaomi Mi True Wireless Earbuds Basic 2S,https://kdmarket.ru/catalog/sound/xiaomi_mi_true_wireless_earbuds_basic_2s__black,https://kdmarket.ru/upload/iblock/420/4202199f4e7c5fb6225c8c1d18b46b8d.png,1 990 ₽,.sound_img_preview/4202199f4e7c5fb6225c8c1d18b46b8d.png
