subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
МОНОБЛОК,Apple iMac 24 M1 8/256GB 7-Core GPU (MJV) GB + гравировка,https://kdmarket.ru/catalog/apple/apple_imac_24_m1_8_256gb_7_core_gpu_mjv__pink,https://kdmarket.ru/upload/iblock/458/4584cad9a4f12b12b06d367403f38a7f.JPG,189 990 ₽,.apple_img_preview/4584cad9a4f12b12b06d367403f38a7f.JPG
ПЕРСОНАЛЬНЫЙ КОМПЬЮТЕР,Apple Mac mini (2023) 16/512GB MNH73,https://kdmarket.ru/catalog/apple/apple_mac_mini_2023_16_512gb_mnh73__white,https://kdmarket.ru/upload/iblock/b98/b9800b4dad9541c19d4c4414cbb37792.png,155 990 ₽,.apple_img_preview/b9800b4dad9541c19d4c4414cbb37792.png
ПЕРСОНАЛЬНЫЙ КОМПЬЮТЕР,Apple Mac mini (2023) 8/512GB MMFK3,https://kdmarket.ru/catalog/apple/apple_mac_mini_2023_8_512gb_mmfk3__white,https://kdmarket.ru/upload/iblock/a33/a33f872362a038e3665743b0f76c8722.png,91 990 ₽,.apple_img_preview/a33f872362a038e3665743b0f76c8722.png
ПЕРСОНАЛЬНЫЙ КОМПЬЮТЕР,Apple Mac mini (2023) 8/256GB MMFJ3,https://kdmarket.ru/catalog/apple/apple_mac_mini_2023_8_256gb_mmfj3__white,https://kdmarket.ru/upload/iblock/8dc/8dccacaca619c0ef163ab366401973b2.png,71 990 ₽,.apple_img_preview/8dccacaca619c0ef163ab366401973b2.png
ПЕРСОНАЛЬНЫЙ КОМПЬЮТЕР,Apple Mac mini (2023) 32/2048 GB Z17,https://kdmarket.ru/catalog/apple/apple_mac_mini_2023_32_2048_gb_z17__white,https://kdmarket.ru/upload/iblock/39e/39ebd5128b443fbfc48c8a2851fba30e.png,284 990 ₽,.apple_img_preview/39ebd5128b443fbfc48c8a2851fba30e.png
МЕДИАПЛЕЕР,Apple TV 4K 64GB 2021,https://kdmarket.ru/catalog/apple/apple_tv_4k_64gb_2021__black,https://kdmarket.ru/upload/iblock/1e4/1e4cdd647de1610432a8d7515604c133.jpg,13 990 ₽,.apple_img_preview/1e4cdd647de1610432a8d7515604c133.jpg
МЕДИАПЛЕЕР,Apple TV 4K 128GB 2022,https://kdmarket.ru/catalog/apple/apple_tv_4k_128gb_2022__black,https://kdmarket.ru/upload/iblock/5c9/5c90e294d821710da3703df246512022.JPG,16 990 ₽,.apple_img_preview/5c90e294d821710da3703df246512022.JPG
МЕДИАПЛЕЕР,Apple TV 4K 64GB 2022,https://kdmarket.ru/catalog/apple/apple_tv_4k_64gb_2022__black,https://kdmarket.ru/upload/iblock/05a/05a241d15509b013c8d1fe286eedb28b.JPG,14 990 ₽,.apple_img_preview/05a241d15509b013c8d1fe286eedb28b.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple Watch Magnetic Fast Charger to USB-C Cable (1 m),https://kdmarket.ru/catalog/apple/apple_watch_magnetic_fast_charger_to_usb_c_cable_1_m__white,https://kdmarket.ru/upload/iblock/63f/63f7bc44efd768f30fbd94d3a0c94fe5.jpg,3 990 ₽,.apple_img_preview/63f7bc44efd768f30fbd94d3a0c94fe5.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple Watch Magnetic Charging Dock,https://kdmarket.ru/catalog/apple/apple_watch_magnetic_charging_dock__white,https://kdmarket.ru/upload/iblock/bd2/bd29c2521421688ac3fecf2f39d139c7.jpg,9 990 ₽,.apple_img_preview/bd29c2521421688ac3fecf2f39d139c7.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple MagSafe Battery Pack,https://kdmarket.ru/catalog/apple/apple_magsafe_battery_pack_mjwy3ze_a__white,https://kdmarket.ru/upload/iblock/4dd/4dd7ff05de06457a67024d7dccc8b056.PNG,12 490 ₽,.apple_img_preview/4dd7ff05de06457a67024d7dccc8b056.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple MagSafe Duo,https://kdmarket.ru/catalog/apple/apple_magsafe_duo__white,https://kdmarket.ru/upload/iblock/0f5/0f540c13aa33125d0b1fa8f013517cd8.jpg,14 990 ₽,.apple_img_preview/0f540c13aa33125d0b1fa8f013517cd8.jpg
