subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Vacuum-Mop 2,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_vacuum_mop_2__white,https://kdmarket.ru/upload/iblock/cf1/cf126ddfb8897f62b6278cd141dd9694.JPG,14 790 ₽,.xiaomi_img_preview/cf126ddfb8897f62b6278cd141dd9694.JPG
РОБОТ-ПЫЛЕСОС,Mi Robot Vacuum-Mop 2 Pro,https://kdmarket.ru/catalog/xiaomi/mi_robot_vacuum_mop_2_pro__white,https://kdmarket.ru/upload/iblock/cf9/cf9311c4b71983c2c5d96d0b2602dfa5.jpeg,24 490 ₽,.xiaomi_img_preview/cf9311c4b71983c2c5d96d0b2602dfa5.jpeg
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Mop 2PRO+,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_mop_2pro__black,https://kdmarket.ru/upload/iblock/5fa/5fa4679c63e419cb74d3d5423e518fcb.jpg,27 490 ₽,.xiaomi_img_preview/5fa4679c63e419cb74d3d5423e518fcb.jpg
РОБОТ-ПЫЛЕСОС,Xiaomi Lydsto R1 Robot Vacuum Cleaner,https://kdmarket.ru/catalog/xiaomi/xiaomi_lydsto_r1_robot_vacuum_cleaner__white,https://kdmarket.ru/upload/iblock/097/097b88078065ba29a593fca527f87d3b.jpg,24 990 ₽,.xiaomi_img_preview/097b88078065ba29a593fca527f87d3b.jpg
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Vacuum-Mop P,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_vacuum_mop_p__white,https://kdmarket.ru/upload/iblock/9f4/9f41504509580d3f69504a0b32e0b0f8.jpg,18 990 ₽,.xiaomi_img_preview/9f41504509580d3f69504a0b32e0b0f8.jpg
САУНДБАР,Xiaomi Mi TV SoundBar Cinema Edition,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_tv_soundbar_cinema_edition__black,https://kdmarket.ru/upload/iblock/d30/d307b98ca47bb45f3214d576b06e06f3.PNG,11 690 ₽,.xiaomi_img_preview/d307b98ca47bb45f3214d576b06e06f3.PNG
СЕТЕВАЯ КАМЕРА,Xiaomi Mijia 360° Home Camera PTZ Version 2K (MJSXJ09CM) ,https://kdmarket.ru/catalog/xiaomi/xiaomi_mijia_360_home_camera_ptz_version_2k_mjsxj09cm___white,https://kdmarket.ru/upload/iblock/b39/b3982fd8e0ad9c026c1b732fea760808.jpg,3 590 ₽,.xiaomi_img_preview/b3982fd8e0ad9c026c1b732fea760808.jpg
СЕТЕВАЯ КАМЕРА,Xiaomi Mi Smart Camera PTZ Version Pro (MJSXJ06CM),https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_smart_camera_ptz_version_pro_mjsxj06cm__white,https://kdmarket.ru/upload/iblock/57f/57fbe2cbcd60d5de7abebcaa4bd5eb30.jpg,4 990 ₽,.xiaomi_img_preview/57fbe2cbcd60d5de7abebcaa4bd5eb30.jpg
СЕТЕВАЯ КАМЕРА,Xiaomi Mi Home Security Camera 360° 1080p,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_home_security_camera_360_1080p__white,https://kdmarket.ru/upload/iblock/e8f/e8f2af1a047ac433367f25e17ff09039.jpg,3 490 ₽,.xiaomi_img_preview/e8f2af1a047ac433367f25e17ff09039.jpg
СТЕРИЛИЗАТОР,Xiaomi Xiaoda,https://kdmarket.ru/catalog/xiaomi/xiaomi_xiaoda__black,https://kdmarket.ru/upload/iblock/50b/50b880f20b33859d0e581c7ee0df5030.jpg,1 490 ₽,.xiaomi_img_preview/50b880f20b33859d0e581c7ee0df5030.jpg
СТИЛУСЫ,Стилус Xiaomi Smart Pen,https://kdmarket.ru/catalog/xiaomi/stilus_xiaomi_smart_pen__black,https://kdmarket.ru/upload/iblock/e60/e60a3b1be7c8d46c4fdc820bfcb4375e.JPG,7 990 ₽,.xiaomi_img_preview/e60a3b1be7c8d46c4fdc820bfcb4375e.JPG
ТВ-АДАПТЕР,Xiaomi Mi TV Stick 4K,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_tv_stick_4k__black,https://kdmarket.ru/upload/iblock/f00/f00083a1a7619626b3b958c15aa4348b.JPG,4 490 ₽,.xiaomi_img_preview/f00083a1a7619626b3b958c15aa4348b.JPG
ТВ-АДАПТЕР,Xiaomi Mi TV Stick Global,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_tv_stick_2k__black,https://kdmarket.ru/upload/iblock/ea9/ea9ecd48747200b568f1a51e2ecf53d5.jpg,3 490 ₽,.xiaomi_img_preview/ea9ecd48747200b568f1a51e2ecf53d5.jpg
ТВ-ПРИСТАВКА,ТВ-приставка Xiaomi Mi Box S Global,https://kdmarket.ru/catalog/xiaomi/tv_pristavka_xiaomi_mi_box_s__black,https://kdmarket.ru/upload/iblock/2c0/2c08e91037f539068c486f0faaf9e8e1.jpg,4 990 ₽,.xiaomi_img_preview/2c08e91037f539068c486f0faaf9e8e1.jpg
ТЕРМОБУТЫЛКА,"Xiaomi Kiss Kiss Fish KKF, 0.475 л",https://kdmarket.ru/catalog/xiaomi/xiaomi_kiss_kiss_fish_kkf_0_475_l__blue,https://kdmarket.ru/upload/iblock/284/28403fb8fb9f46a3f64307d55c10b8eb.JPG,1 790 ₽,.xiaomi_img_preview/28403fb8fb9f46a3f64307d55c10b8eb.JPG
ТРИММЕР,Xiaomi Huanxing Mini Nose Hair Trimmer HN1,https://kdmarket.ru/catalog/xiaomi/xiaomi_huanxing_mini_nose_hair_trimmer_hn1__black,https://kdmarket.ru/upload/iblock/01f/01fe5c92ce90b29a5d68071f63373316.jpg,1 290 ₽,.xiaomi_img_preview/01fe5c92ce90b29a5d68071f63373316.jpg
ТРИММЕР,Soocas N1,https://kdmarket.ru/catalog/xiaomi/soocas_n1__white,https://kdmarket.ru/upload/iblock/d14/d144f82961c2e4ee8c099c0481e5891f.jpg,1 390 ₽,.xiaomi_img_preview/d144f82961c2e4ee8c099c0481e5891f.jpg
ТРИММЕР,Xiaomi ShowSee Nose Hair Trimmer,https://kdmarket.ru/catalog/xiaomi/xiaomi_showsee_nose_hair_trimmer__black,https://kdmarket.ru/upload/iblock/20c/20caf6371df12433955315ea43e5f7b3.jpg,1 090 ₽,.xiaomi_img_preview/20caf6371df12433955315ea43e5f7b3.jpg
УМНЫЕ ЧАСЫ,Amazfit GTS 4 mini,https://kdmarket.ru/catalog/xiaomi/amazfit_gts_4_mini__black,https://kdmarket.ru/upload/iblock/cbf/cbfb4f46b8a9e175cfa274ad37788cb5.JPG,7 290 ₽,.xiaomi_img_preview/cbfb4f46b8a9e175cfa274ad37788cb5.JPG
УМНЫЕ ЧАСЫ,Amazfit GTS 4,https://kdmarket.ru/catalog/xiaomi/amazfit_gts_4__brown,https://kdmarket.ru/upload/iblock/fd4/fd4c972e44c782d87da191fa95425435.png,13 990 ₽,.xiaomi_img_preview/fd4c972e44c782d87da191fa95425435.png
УМНЫЕ ЧАСЫ,Amazfit GTR 4,https://kdmarket.ru/catalog/xiaomi/amazfit_gtr_4__gray,https://kdmarket.ru/upload/iblock/588/58849c7abbc82c08e0dc21e8b957015e.png,13 990 ₽,.xiaomi_img_preview/58849c7abbc82c08e0dc21e8b957015e.png
УМНЫЕ ЧАСЫ,Xiaomi Mi Smart Band 7,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_smart_band_7__black,https://kdmarket.ru/upload/iblock/546/546f506c04d3d3b34b8f9fc8043f998e.JPG,2 990 ₽,.xiaomi_img_preview/546f506c04d3d3b34b8f9fc8043f998e.JPG
УМНЫЕ ЧАСЫ,Amazfit GTR 3,https://kdmarket.ru/catalog/xiaomi/amazfit_gtr_3__black,https://kdmarket.ru/upload/iblock/5f0/5f0293683972b18216b2422f991210f9.jpg,10 290 ₽,.xiaomi_img_preview/5f0293683972b18216b2422f991210f9.jpg
УМНЫЕ ЧАСЫ,Amazfit GTR 2 Classic,https://kdmarket.ru/catalog/xiaomi/amazfit_gtr_2_classic__black,https://kdmarket.ru/upload/iblock/990/990300f26e119ce4eed9e6c66d9e4e90.jpg,9 490 ₽,.xiaomi_img_preview/990300f26e119ce4eed9e6c66d9e4e90.jpg
УМНЫЕ ЧАСЫ,Xiaomi Mi Band 7 Pro,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_band_7_pro__white,https://kdmarket.ru/upload/iblock/1ca/1cac258740d8c4946fd64ad846b89cea.png,6 490 ₽,.xiaomi_img_preview/1cac258740d8c4946fd64ad846b89cea.png
УМНЫЕ ЧАСЫ,Xiaomi Mi Smart Band 6 NFC Global,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_smart_band_6_nfc_global__black,https://kdmarket.ru/upload/iblock/9ea/9eae46320a4d06ecd43a21f94a6b6787.jpg,3 490 ₽,.xiaomi_img_preview/9eae46320a4d06ecd43a21f94a6b6787.jpg
УМНЫЕ ЧАСЫ,Xiaomi Mi Smart Band 6 Global,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_band_6__black,https://kdmarket.ru/upload/iblock/deb/debf508afbe0de85c6e6e2cbf348dbed.png,3 290 ₽,.xiaomi_img_preview/debf508afbe0de85c6e6e2cbf348dbed.png
УМНЫЕ ЧАСЫ,Xiaomi Watch S1,https://kdmarket.ru/catalog/xiaomi/xiaomi_watch_s1__white,https://kdmarket.ru/upload/iblock/43b/43b98d4509b14d6d05a56bbeac8d98fe.JPG,14 990 ₽,.xiaomi_img_preview/43b98d4509b14d6d05a56bbeac8d98fe.JPG
УМНЫЕ ЧАСЫ,Xiaomi Watch S1 Active Global Wi-Fi NFC,https://kdmarket.ru/catalog/xiaomi/xiaomi_watch_s1_active_global_wi_fi_nfc__black,https://kdmarket.ru/upload/iblock/c21/c21cdb00b86669dff93c443b37702608.JPG,9 990 ₽,.xiaomi_img_preview/c21cdb00b86669dff93c443b37702608.JPG
УМНЫЕ ЧАСЫ,Xiaomi Redmi Watch 2 Lite Global,https://kdmarket.ru/catalog/xiaomi/xiaomi_redmi_watch_2_lite_global__black,https://kdmarket.ru/upload/iblock/fa6/fa6cfd4a859f5d2d98c95cfd3b73cdb6.png,4 490 ₽,.xiaomi_img_preview/fa6cfd4a859f5d2d98c95cfd3b73cdb6.png
УМНЫЕ ЧАСЫ,Amazfit GTS 3,https://kdmarket.ru/catalog/xiaomi/amazfit_gts_3__ivory,https://kdmarket.ru/upload/iblock/cc7/cc70f6b84213e2cb6b0c162090a8dd6e.jpg,11 990 ₽,.xiaomi_img_preview/cc70f6b84213e2cb6b0c162090a8dd6e.jpg
УМНЫЕ ЧАСЫ,Amazfit GTR 3 Pro,https://kdmarket.ru/catalog/xiaomi/amazfit_gtr_3_pro__brown,https://kdmarket.ru/upload/iblock/bd3/bd35c6b792d403234f24debfb1c88755.png,12 290 ₽,.xiaomi_img_preview/bd35c6b792d403234f24debfb1c88755.png
УМНЫЕ ЧАСЫ,Amazfit T-Rex,https://kdmarket.ru/catalog/xiaomi/amazfit_t_rex__green,https://kdmarket.ru/upload/iblock/520/520235a4af81325970eab13ca86696fc.PNG,7 590 ₽,.xiaomi_img_preview/520235a4af81325970eab13ca86696fc.PNG
ЭЛЕКТРИЧЕСКАЯ МЕЛЬНИЦА,Электрическая мельница Huo hou для специй,https://kdmarket.ru/catalog/xiaomi/xiaomi_huohou_dlya_spetsiy__black,https://kdmarket.ru/upload/iblock/ca2/ca23a778c1f99e87a9173339b06f76b3.PNG,2 290 ₽,.xiaomi_img_preview/ca23a778c1f99e87a9173339b06f76b3.PNG
ЭЛЕКТРИЧЕСКАЯ РОЛИКОВАЯ ПИЛКА,Xiaomi YueLi Callus Remove SC-608,https://kdmarket.ru/catalog/xiaomi/xiaomi_yueli_callus_remove_sc_608__blue,https://kdmarket.ru/upload/iblock/f9f/f9f6437c507f4dae2c1819af94219a9a.PNG,3 190 ₽,.xiaomi_img_preview/f9f6437c507f4dae2c1819af94219a9a.PNG
ЭЛЕКТРОБРИТВА,Xiaomi Mijia S300,https://kdmarket.ru/catalog/xiaomi/xiaomi_mijia_s300__black,https://kdmarket.ru/upload/iblock/245/24552237372e5a7f8dc1f5e2645aac6a.jpg,2 290 ₽,.xiaomi_img_preview/24552237372e5a7f8dc1f5e2645aac6a.jpg
ЭЛЕКТРОБРИТВА,Xiaomi So White Mini Electric Shaver,https://kdmarket.ru/catalog/xiaomi/xiaomi_so_white_mini_electric_shaver__white,https://kdmarket.ru/upload/iblock/1e2/1e2fd49e282a7ae2da1b59b425b114e3.jpg,1 790 ₽,.xiaomi_img_preview/1e2fd49e282a7ae2da1b59b425b114e3.jpg
ЭЛЕКТРОБРИТВА,Xiaomi Soocas S31,https://kdmarket.ru/catalog/xiaomi/xiaomi_soocas_s31__purple,https://kdmarket.ru/upload/iblock/872/872f4405f86c79b52fbd87883bb759c5.jpg,3 290 ₽,.xiaomi_img_preview/872f4405f86c79b52fbd87883bb759c5.jpg
ЭЛЕКТРОБРИТВА,Soocas S3,https://kdmarket.ru/catalog/xiaomi/soocas_s3__red,https://kdmarket.ru/upload/iblock/65a/65a70ab10132d163d435bfe9eb46d412.PNG,3 490 ₽,.xiaomi_img_preview/65a70ab10132d163d435bfe9eb46d412.PNG
ЭЛЕКТРОБРИТВА,Xiaomi Pinjing 3D Smart Shaver ES3,https://kdmarket.ru/catalog/xiaomi/xiaomi_pinjing_3d_smart_shaver_es3__black,https://kdmarket.ru/upload/iblock/fca/fcab899898a32fe04a3941154a4e1f1c.PNG,2 490 ₽,.xiaomi_img_preview/fcab899898a32fe04a3941154a4e1f1c.PNG
ЭЛЕКТРОБРИТВА,Xiaomi Mijia Rotating Double Cutter Head S100,https://kdmarket.ru/catalog/xiaomi/xiaomi_mijia_rotating_double_cutter_head_s100__black,https://kdmarket.ru/upload/iblock/28b/28b877b72c0221a26b7b5b44f27877ab.JPG,1 790 ₽,.xiaomi_img_preview/28b877b72c0221a26b7b5b44f27877ab.JPG
ЭЛЕКТРОБРИТВА,Xiaomi (Mi) SOOCAS Electric Shaver (S32),https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_soocas_electric_shaver_s32__black,https://kdmarket.ru/upload/iblock/414/414314eaa768e8b062c48b3411cddd19.JPG,3 990 ₽,.xiaomi_img_preview/414314eaa768e8b062c48b3411cddd19.JPG
ЭЛЕКТРОБРИТВА,Soocas S5,https://kdmarket.ru/catalog/xiaomi/soocas_s5__green,https://kdmarket.ru/upload/iblock/bfa/bfa0142fe7c3995a1e1468dd97932d06.jpg,4 490 ₽,.xiaomi_img_preview/bfa0142fe7c3995a1e1468dd97932d06.jpg
ЭЛЕКТРОБРИТВА,Xiaomi Mijia S500C,https://kdmarket.ru/catalog/xiaomi/xiaomi_mijia_s500c__black,https://kdmarket.ru/upload/iblock/f48/f48e8cb7f65513cfe7b773bd9c6b1e22.jpg,3 990 ₽,.xiaomi_img_preview/f48e8cb7f65513cfe7b773bd9c6b1e22.jpg
ЭЛЕКТРОБРИТВА,Xiaomi Mijia Electric Shaver S500,https://kdmarket.ru/catalog/xiaomi/xiaomi_mijia_electric_shaver_s500__black,https://kdmarket.ru/upload/iblock/3fd/3fdfa4a09949a00ea65b1cf1e04e6b5e.jpg,2 990 ₽,.xiaomi_img_preview/3fdfa4a09949a00ea65b1cf1e04e6b5e.jpg
ЭЛЕКТРОБРИТВА,Soocas Electric Razor ET2,https://kdmarket.ru/catalog/xiaomi/soocas_electric_razor_et2__black,https://kdmarket.ru/upload/iblock/944/944fe5667b21c7900bdcd98447c301f1.jpg,3 290 ₽,.xiaomi_img_preview/944fe5667b21c7900bdcd98447c301f1.jpg
ЭЛЕКТРОСАМОКАТ,Xiaomi Mi Electric Scooter Pro 2,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_electric_scooter_pro_2__black,https://kdmarket.ru/upload/iblock/0bc/0bc277b8d6a4fc5ff7c9057ef753e343.jpg,43 990 ₽,.xiaomi_img_preview/0bc277b8d6a4fc5ff7c9057ef753e343.jpg
ЭЛЕКТРОСАМОКАТ,Xiaomi Mi Electric Scooter Essential,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_electric_scooter_essential__black,https://kdmarket.ru/upload/iblock/684/684468e826e5e8f7192814e20c23b423.jpg,25 990 ₽,.xiaomi_img_preview/684468e826e5e8f7192814e20c23b423.jpg
ЭЛЕКТРОСАМОКАТ,Xiaomi Mi Electric Scooter 1S,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_electric_scooter_1s__black,https://kdmarket.ru/upload/iblock/bc4/bc4a1d2c3c965d20eb17804a8d7c5c79.jpeg,27 990 ₽,.xiaomi_img_preview/bc4a1d2c3c965d20eb17804a8d7c5c79.jpeg
